,name,product,kind,date,month,represent,region
2060, 케이엠더블유,통신 및 방송 장비 제조업,RF 부품 및 중계기,2000-03-21,12월,김덕용,경기도
2061, 화성밸브,일반 목적용 기계 제조업,"가스밸브, 매몰용접용 볼밸브, 온수분배기",2000-03-16,12월,장원규..,대구광역시
2062, 경남스틸,1차 철강 제조업,"냉연강판,아연도강판, 산세코일, 열연아연도금강판, 전기아연도금강판 등",2000-03-07,12월,최석우,경상남도
2063, 마크로젠,"그외 기타 전문, 과학 및 기술 서비스업","DNA Sequencing, Microarray, Genetically Engineered Mouse",2000-02-22,12월,김창훈,서울특별시
2064, 희림,"건축기술, 엔지니어링 및 관련 기술 서비스업",설계 및 감리용역,2000-02-03,12월,정영균..,서울특별시
2065, 레드캡투어,여행사 및 기타 여행보조 서비스업,"여행알선, 렌터카",2000-02-01,12월,인유성,서울특별시
2066, 솔브레인홀딩스,회사 본부 및 경영 컨설팅 서비스업,"반도체,디스플레이,2차전지 공정용 화학제품",2000-01-18,12월,정현석,경기도
2067, 에프에스티,전자부품 제조업,"펠리클(반도체부품), 칠러장비, 반도체유통",2000-01-18,12월,장경빈,경기도
2068, 코맥스,통신 및 방송 장비 제조업,"홈네트워크시스템,CCTV 방송설비",2000-01-18,12월,변우석,경기도
2069, EG,기초 화학물질 제조업,"산화철, 대기수처리방지시설, 무역",2000-01-11,12월,박지만,전라남도
2070, 감성코퍼레이션,기타 전문 도매업,"의류, 의류디자인, 휴대폰 주변기기",2000-01-11,12월,김호선,서울특별시
2071, 성도이엔지,"건축기술, 엔지니어링 및 관련 기술 서비스업","반도체크린룸 시공, 반도체장비제조",2000-01-11,12월,이언웅..,서울특별시
2072, 제일테크노스,"구조용 금속제품, 탱크 및 증기발생기 제조업",DECK PLATE,2000-01-11,12월,나주영..,경상북도
2073, 한세예스24홀딩스,봉제의복 제조업,"의류(니트) 제조,도소매,원단 제조,부동산 임대",2000-01-06,12월,김동녕..,서울특별시
2074, 무림SP,"펄프, 종이 및 판지 제조업","아트지,CCP지",2000-01-04,12월,이도균,서울특별시
2075, 세종텔레콤,전기 통신업,WLL/GPS/위성DMB/VoIP 단말기,2000-01-04,12월,김형진..,경기도
2076, 심텍홀딩스,통신 및 방송 장비 제조업,반도체용 인쇄회로기판,2000-01-04,12월,박광준,충청북도
2077, 파세코,가정용 기기 제조업,"창문형에어컨,석유스토브",2000-01-04,12월,유일한,경기도
2078, SGC E&C,건물 건설업,"건축공사, 플랜트설비, 토목공사",1999-12-28,12월,이우성..,서울특별시
2079, 영풍정밀,일반 목적용 기계 제조업,"펌프, 밸브, 주물",1999-12-28,12월,최창규..,서울특별시
2080, 서희건설,건물 건설업,"토목, 건축, 부동산임대업",1999-12-24,12월,김팔수..,경기도
2081, 주성엔지니어링,특수 목적용 기계 제조업,LP CVD,1999-12-24,12월,황철주,경기도
2082, 케이티알파,상품 중개업,"커머스, 콘텐츠, ICT",1999-12-24,12월,박승표,서울특별시
2083, 대성홀딩스,회사 본부 및 경영 컨설팅 서비스업,"도시가스,일반가스 공급/가스기기,차량용 연료 판매/해외자원개발,부동산 임대",1999-12-22,12월,대표이..,대구광역시
2084, 다우데이타,기계장비 및 관련 물품 도매업,"Autodesk 제품군 및 보안, 백신 소프트웨어 등",1999-12-21,12월,김상준,서울특별시
2085, 동진쎄미켐,기초 화학물질 제조업,"반도체,LCD용재료(감광제,봉지제),발포제",1999-12-21,12월,이부섭..,인천광역시
2086, 선광,기타 운송관련 서비스업,"항만하역, 해사(바다모래)",1999-12-21,12월,이도희,인천광역시
2087, 제이에스티나,귀금속 및 장신용품 제조업,"주얼리,가죽제품,손목시계",1999-12-21,12월,대표이..,서울특별시
2088, 지더블유바이텍,기계장비 및 관련 물품 도매업,"무선통신,방송및응용장치제조업",1999-12-21,12월,양재원,서울특별시
2089, 클라우드에어,반도체 제조업,LED패키지,1999-12-21,12월,하관호,경기도
2090, 한국팩키지,"골판지, 종이 상자 및 종이용기 제조업","카톤팩, 골판지 상자",1999-12-21,12월,정진우,경상남도
2091, 삼지전자,통신 및 방송 장비 제조업,"통신기기,정보기기,BACKLIGHTUNIT사업                                                                 ",1999-12-16,12월,각자대..,경기도
2092, 우리엔터프라이즈,상품 종합 도매업,"변환장치 제조업 백열전구, 형광등",1999-12-16,12월,엄태욱,경기도
2093, 대원제약,의약품 제조업,"의약품(해열소염진통제,진해거담제,동맥경화용제,혈압강하제 등), 건강기능식품(프로바이오틱스 등)",1999-12-15,12월,백승열..,서울특별시
2094, 한국가스공사,연료용 가스 제조 및 배관공급업,"액화천연가스 공급,제조,도매,개발",1999-12-15,12월,최연혜,대구광역시
2095, 네패스,반도체 제조업,반도체및TFT-LCD용현상액,1999-12-14,12월,이병구..,충청북도
2096, 인지디스플레,전자부품 제조업,"TFT-LCDCHASSIS,TFT-LCDLAMPREFLECTOR,ICLEADFRAME,TRLEADFRAME",1999-12-14,12월,정구용..,경기도
2097, 위지트,특수 목적용 기계 제조업,LCD 반도체,1999-12-10,12월,양승환,인천광역시
2098, 유니셈,특수 목적용 기계 제조업,반도체장비(DryGasScrubber),1999-12-10,12월,김형균..,경기도
2099, 유성티엔에스,육상 여객 운송업,"운송,C형강,차량정비",1999-12-10,12월,김원철,서울특별시
2100, 코리아나,기타 화학제품 제조업,화장품,1999-12-10,12월,유학수,충청남도
2101, SCI평가정보,기타 정보 서비스업,"신용조회,채권추심,신용조사",1999-12-07,12월,박영수,서울특별시
2102, 골드앤에스,"서적, 잡지 및 기타 인쇄물 출판업","방과후컴퓨터상설반,교재및CD",1999-12-07,12월,신승호,서울특별시
2103, 서울전자통신,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전자변성기, 무역업(트랜스포머자재)",1999-12-03,12월,김성훈,인천광역시
2104, 대성창투,신탁업 및 집합투자업,투자서비스,1999-11-30,12월,김영훈,서울특별시
2105, 예림당,"서적, 잡지 및 기타 인쇄물 출판업",무선가입자망 단말기 및 차량용핸즈프리,1999-11-30,12월,나성훈,서울특별시
2106, 미래아이앤지,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","CCTV, DVR제조, 금융솔루션, 방산제품",1999-11-26,12월,김학수,서울특별시
2107, CJ ENM,텔레비전 방송업,"의류, 생활주방, 가전제품, 보석, 기타",1999-11-23,12월,윤상현,서울특별시
2108, 이지홀딩스,동물용 사료 및 조제식품 제조업,지주회사,1999-11-23,12월,지현욱..,서울특별시
2109, 기산텔레콤,통신 및 방송 장비 제조업,"광모듈, 에코 켄슬러, 중계기, VoIP Server등",1999-11-18,12월,박병기,서울특별시
2110, 화천기공,특수 목적용 기계 제조업,"CNC선반,CNC밀링,연마기(금속공작기계),MC공작기계,COPY밀링기계,주방품 제조,도매",1999-11-18,12월,권형석..,광주광역시
2111, 팜스코,"곡물가공품, 전분 및 전분제품 제조업","배합사료 제조,도매",1999-10-25,12월,김남욱,경기도
2112, 케이티앤지,담배 제조업,"잎담배,제조담배,홍삼,홍삼제품 제조,판매",1999-10-08,12월,방경만,대전광역시
2113, HD한국조선해양,기타 금융업,"선박,해양구조물,엔진,펌프 전동기,중전기,중장비 제조/자동창고,물류시스템",1999-08-24,12월,정기선..,경기도
2114, 디씨엠,1차 철강 제조업,"PCM(칼라강판),라미네이트강판,산업용필름 제조,판매",1999-08-18,12월,정연택..,경상남도
2115, 바른손이앤에이,"영화, 비디오물, 방송프로그램 제작 및 배급업",영화 및 콘텐츠 투자배급,1999-08-13,12월,최윤희,서울특별시
2116, 솔본,회사 본부 및 경영 컨설팅 서비스업,경영자문 및 지주사업,1999-08-13,12월,홍 기..,서울특별시
2117, 시공테크,전문디자인업,"박물관, 전시관, 엑스포, 특수영상",1999-08-13,12월,김승태,경기도
2118, 신일제약,의약품 제조업,"디펜플라스타, 맥스케어, 트레스, 리피칸",1999-08-13,12월,홍재현,충청북도
2119, 조아제약,의약품 제조업,"의약품,의약부외품,보건보조식품,위생용품의제조판매",1999-08-13,12월,조성환..,서울특별시
2120, AK홀딩스,기타 금융업,지주사업,1999-08-11,12월,채형석..,서울특별시
2121, HS애드,광고업,지주회사,1999-08-11,12월,박애리,서울특별시
2122, 대한유화,기초 화학물질 제조업,"폴리프로필렌,고밀도폴리에틸렌,나프타분해유분,올레핀류,혼합C4류,분해가솔린 제조",1999-08-11,12월,강길순,서울특별시
2123, 백산,플라스틱제품 제조업,"P.U.인조피혁,부직포인공피혁 제조,무역",1999-08-11,12월,김한준,경기도
2124, 체시스,자동차 신품 부품 제조업,"자동차부품,뒷차축 제조",1999-08-11,12월,이명곤..,경상북도
2125, 인성정보,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",넷트워크 관련 장비 및 솔루션,1999-07-30,12월,원종윤..,서울특별시
2126, 그래디언트,무점포 소매업,전자상거래,1999-07-05,12월,이기형..,서울특별시
2127, 동국산업,1차 철강 제조업,"철강무역,강판제품제조",1999-06-25,12월,이원휘..,서울특별시
2128, 매일홀딩스,동·식물성 유지 및 낙농제품 제조업,유제품,1999-05-14,12월,김정완..,서울특별시
2129, 해성산업,기타 금융업,시설관리 용역 및 부동산 임대,1999-04-16,12월,조성래,서울특별시
2130, 자화전자,전자부품 제조업,"Bonded magenet,플라스틱자성제품,티탄산 바륨계 반도체소자,휴대전화용 Vibration Motor,전자관,전자부품 제조",1999-01-06,12월,김상면..,충청북도
2131, 케이티,전기 통신업,"유무선통신사업,공중전기통신사업,인터넷,전자상거래,네트워크(전용회선,데이터통신,초고속사업 등)",1998-12-23,12월,김영섭,경기도
2132, 하이트론씨스템즈,영상 및 음향기기 제조업,"영상음향기기(보안시스템,CCTV용 모니터,CRT,화상회의시스템),정보통신기기 제조",1998-11-04,12월,유앤디,경기도
2133, 제일기획,광고업,"광고 대행/광고물,영화 제작,인쇄,출판",1998-03-03,12월,김종현,서울특별시
2134, 한국정보통신,전기 통신업,"신용카드부가통신업(VAN),전자지급결제대행업(PG)",1998-01-20,12월,임명수,서울특별시
2135, 파라텍,특수 목적용 기계 제조업,소방기기,1997-12-26,12월,박선기,충청남도
2136, 동성화인텍,기초 화학물질 제조업,초저온 보냉재,1997-12-19,12월,최용석,부산광역시
2137, 스틱인베스트먼트,신탁업 및 집합투자업,사모펀드(PEF),1997-11-25,12월,곽동걸..,서울특별시
2138, 케이씨,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",가스/Chemical 공급 장치 등 제조 및 판매,1997-11-25,12월,고상걸..,경기도
2139, 드래곤플라이,소프트웨어 개발 및 공급업,온라인게임,1997-11-10,12월,조 철,서울특별시
2140, 엠케이전자,전자부품 제조업,반도체용세금선,1997-11-10,12월,현기진,경기도
2141, 엠투엔,기타 금속 가공제품 제조업,산업용자동제어반기기,1997-11-10,12월,이승건,서울특별시
2142, 제이씨현시스템,기계장비 및 관련 물품 도매업,"메인보드, 그래픽카드",1997-11-10,12월,차중석..,서울특별시
2143, 포스코엠텍,1차 철강 제조업,철강포장용역 및 Al탈산제 생산,1997-11-10,12월,송치영,경상북도
2144, 스페코,특수 목적용 기계 제조업,아스팔트믹싱플랜트,1997-11-03,12월,김재현,서울특별시
2145, 좋은사람들,봉제의복 제조업,패션내의,1997-11-03,12월,이성현..,서울특별시
2146, 대원화성,플라스틱제품 제조업,"합성피혁,벽지,DMF(폐용수)정제,방수투습원단,화공약 임가공,제조,도매,수출입",1997-10-28,12월,강동엽,서울특별시
2147, 모아텍,전자부품 제조업,위치제어용초정및소형모터,1997-10-13,03월,최성환,인천광역시
2148, 코웰패션,"섬유, 의복, 신발 및 가죽제품 소매업","의복, 잡화, 콘덴서",1997-10-13,12월,최용석,전북특별자치도
2149, 코콤,통신 및 방송 장비 제조업,비디오도어폰,1997-09-30,12월,고진호,서울특별시
2150, E1,기타 전문 도매업,"LPG(프로판,부탄가스),가스기기판매",1997-08-27,12월,구자용..,서울특별시
2151, SK가스,기타 전문 도매업,"액화석유가스,가스기기 판매,수입,저장",1997-08-27,12월,윤병석,경기도
2152, 다우기술,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","인터넷솔루션 개발,도매,IT컨설팅,시스템 설계,자문,인터넷관련서비스/부동산분양,개발,임대",1997-08-27,12월,김윤덕,경기도
2153, 영보화학,플라스틱제품 제조업,"가교발포폴리에틸렌(아티론,영보드) 제조,판매",1997-08-27,12월,김태훈,충청북도
2154, 제룡전기,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","송배전용금구류,변압기",1997-08-18,12월,박종태,서울특별시
2155, 제이엠아이,기타 화학제품 제조업,CD복제품,1997-08-18,12월,정광훈,경기도
2156, 디지틀조선,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",위성서비스,1997-08-06,12월,김영수,서울특별시
2157, 바이온,음·식료품 및 담배 도매업,"배너,타포린,화장품,자동차부품",1997-08-06,12월,류진형,경기도
2158, 와이지-원,기타 금속 가공제품 제조업,"엔드밀, 탭, 드릴",1997-08-06,12월,송호근..,인천광역시
2159, 특수건설,토목 건설업,보링,1997-08-06,12월,김중헌..,서울특별시
2160, 아이즈비전,전기 통신업,"홈쇼핑(아이즈홈쇼핑), 국제전화(아이즈텔), 가정용유무선 전화기판매(TopPhone)",1997-07-25,12월,김상우..,서울특별시
2161, SKC,기타 화학제품 제조업,"폴리에스테르필름,합성수지,LCD용 필름 제조",1997-07-18,12월,박원철,경기도
2162, 동일기연,전자부품 제조업,EMI,1997-07-18,12월,손동준..,경기도
2163, 소프트센,기타 정보 서비스업,전산기기 및 정보통신공사,1997-07-18,12월,얼티앤..,서울특별시
2164, 원익,기계장비 및 관련 물품 도매업,"Quartz, HIC, 의료기기",1997-07-18,12월,장홍식,경기도
2165, 원풍물산,봉제의복 제조업,남성용신사복,1997-07-18,12월,이두식,인천광역시
2166, 웰바이오텍,상품 중개업,"피혁의류 도,소매,의류 판매,수입,피혁(GRAIN LEATHER) 제조",1997-07-18,12월,김한국,서울특별시
2167, 한국주강,특수 목적용 기계 제조업,"주강,주물 제조,도매",1997-07-18,12월,하만규,경상남도
2168, 삼진,통신 및 방송 장비 제조업,리모컨,1997-07-14,12월,김승철,경기도
2169, 더라미,"해체, 선별 및 원료 재생업",철스크랩,1997-07-04,12월,현병택,경기도
2170, 비트컴퓨터,소프트웨어 개발 및 공급업,의료정보시스템,1997-07-04,12월,전 진..,서울특별시
2171, 엠젠솔루션,기계장비 및 관련 물품 도매업,"프린터형상기, 광통신장비, Bio이종장기, AI솔루션",1997-06-26,12월,조상환,서울특별시
2172, 판타지오,창작 및 예술관련 서비스업,교육서비스,1997-06-26,06월,신영진,서울특별시
2173, 덕양산업,자동차 신품 부품 제조업,"자동차부품(CRASH PAD,TRIM PANEL) 제조,판매",1997-06-23,12월,윤성희..,울산광역시
2174, 에쓰씨엔지니어링,토목 건설업,"기술용역(건축설계) 서비스/화학플랜트 설비,기계 제작(음식료,석유화학사업관련)/유공압기기 판매",1997-06-23,12월,김건우,서울특별시
2175, 인지컨트롤스,자동차 신품 부품 제조업,"자동차부품(터머스위치,터머스탯) 제조",1997-06-23,12월,정구용..,경기도
2176, 유비케어,소프트웨어 개발 및 공급업,"의사랑,유팜,미소몰 ",1997-05-02,12월,이상경..,서울특별시
2177, 피델릭스,반도체 제조업,PSRAM 및 LPSDRAM,1997-04-22,12월,안승한..,경기도
2178, TJ미디어,영상 및 음향기기 제조업,영상음향반주기,1997-04-16,12월,윤나라,서울특별시
2179, 휴맥스홀딩스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","지주사업, IT서비스사업",1997-04-16,12월,변대규,경기도
2180, 삼일,도로 화물 운송업,운송 및 하역수입,1997-03-15,12월,강승엽..,경상북도
2181, 경동인베스트,기타 금융업,지주회사,1997-03-07,12월,정승진,경기도
2182, 뉴인텍,자동차 신품 부품 제조업,콘덴서,1997-02-12,12월,장기수,충청남도
2183, 에스제이엠홀딩스,자동차 부품 및 내장품 판매업,지주회사및경영자문,1997-02-12,12월,김용호..,경기도
2184, 오스템,자동차 신품 부품 제조업,휠,1997-02-12,12월,김정우..,충청남도
2185, 콤텍시스템,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","시스템(네트웍) 구축/데이터통신장비(모뎀,먹스),종합네트워크시스템 제조,설치,유지보수",1997-02-12,12월,권창완,서울특별시
2186, 에스유홀딩스,상품 종합 도매업,FLC,1997-01-07,12월,이상욱..,서울특별시
2187, 피에스케이홀딩스,특수 목적용 기계 제조업,"Descum, Reflow",1997-01-07,12월,박경수,경기도
2188, SK하이닉스,반도체 제조업,"반도체,컴퓨터,통신기기 제조,도매",1996-12-26,12월,곽노정,경기도
2189, MH에탄올,알코올음료 제조업,"주정,탄산가스 제조",1996-12-24,12월,최동호,경상남도
2190, 국동,생활용품 도매업,"셔츠,스웨터,파자마(섬유제품) 제조,판매,수출/부동산 임대",1996-12-24,12월,우혁주,서울특별시
2191, 동남합성,기초 화학물질 제조업,"계면활성제,정밀화학품 제조,도매/부동산 임대",1996-12-24,12월,김정돈..,충청남도
2192, 삼성E&A,"건축기술, 엔지니어링 및 관련 기술 서비스업","산업설비,건물,구축물,토목시설의 설계,시공,공사감리",1996-12-24,12월,남궁홍,서울특별시
2193, 신도리코,컴퓨터 및 주변장치 제조업,"복사기, 3D프린터, 프린터, 주변기기 제조,판매",1996-12-24,12월,서동규..,서울특별시
2194, 예스코홀딩스,회사 본부 및 경영 컨설팅 서비스업,지주사업,1996-12-24,12월,구본혁..,서울특별시
2195, 퍼시스,가구 제조업,"사무용 가구,의자,책상,캐비넷 제조",1996-12-24,12월,배상돈..,서울특별시
2196, 세보엠이씨,건물설비 설치 공사업,"건설관련설비,ACESS FLOOR,소음기,CHAMMBER,PFP UNIT,BY-PASS UNIT,DUCT,철구조물",1996-12-23,12월,김우영..,서울특별시
2197, 한일단조,자동차 신품 부품 제조업,단조품,1996-11-29,12월,박정영,충청북도
2198, WISCOM,플라스틱제품 제조업,"플라스틱제품(PVC컴파운드,ABS,PS가공) 제조,도매,임가공",1996-11-22,12월,구조웅..,경기도
2199, 동원수산,어로 어업,"원양어업/수산물 제조,가공/참치어류 냉동냉장업",1996-11-22,12월,WAN..,서울특별시
2200, 미래산업,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","PCB마운터,반도체검사장비(반도체테스트핸들러),LCD 검사장비,리드프레임매가진 제조,도매,무역",1996-11-22,12월,이창재,충청남도
2201, 다올투자증권,금융 지원 서비스업,"금융업, 서비스, 부동산",1996-11-19,12월,이병철..,서울특별시
2202, 양지사,인쇄 및 인쇄관련 산업,다이어리,1996-10-24,06월,이현,경기도
2203, HDC,기타 금융업,지주회사,1996-10-16,12월,정몽규..,서울특별시
2204, 광전자,반도체 제조업,"트랜지스터,SMD TR,발광소자,리모콘모듈,발광다이오드(L.E.D),다이오드용웨이퍼팹(Fab) 제조,판매",1996-10-16,12월,최재완,전북특별자치도
2205, 한국단자공업,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전기변환장치(광커넥터,통신용콘넥터,정밀압착단자설계) 제조,무역(수출)",1996-10-16,12월,이창원..,인천광역시
2206, 원익홀딩스,기초 화학물질 제조업,가스캐비닛,1996-09-24,12월,조남성..,경기도
2207, 한글과컴퓨터,소프트웨어 개발 및 공급업,오피스소프트웨어,1996-09-24,12월,변성준..,경기도
2208, 메이슨캐피탈,기타 금융업,리스수입,1996-09-02,03월,조재형..,전북특별자치도
2209, 광무,통신 및 방송 장비 제조업,"네트워크 통합사업,네트워크 장비, 光 전송장비, S/W 제조, 네트워크관리",1996-08-27,12월,이상연,서울특별시
2210, 대호특수강,1차 철강 제조업,냉간압조용선재,1996-08-27,12월,강근욱,충청북도
2211, 디아이,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","반도체검사장비,전자부품,레저용품,석제품 제조,판매,오파,부동산임대업",1996-07-31,12월,박원호..,서울특별시
2212, 신성이엔지,반도체 제조업,"태양전지, 태양광모듈 제조 및 판매, 태양광 발전설치공사, 클린룸, 자동화장비",1996-07-31,12월,이지선,경기도
2213, 티에이치엔,기타 전기장비 제조업,"자동차부품(전기배선장치류) 제조,도매",1996-07-31,12월,이광연..,대구광역시
2214, 한온시스템,일반 목적용 기계 제조업,"자동차용부품(라디에이터,히터,에어콘,압축기,콘덴서,컴퓨레사) 제조,도매",1996-07-31,12월,공동대..,대전광역시
2215, HLB,의료용품 및 기타 의약 관련제품 제조업,"의료기기, 의약외품 등",1996-07-27,12월,진양곤..,세종특별자치시
2216, 팜스토리,동물용 사료 및 조제식품 제조업,사료,1996-07-06,12월,편명식..,서울특별시
2217, 세원정공,자동차 신품 부품 제조업,"자동차부품(차체류,램프류) 제조",1996-07-03,06월,장제상,대구광역시
2218, 영풍제지,"골판지, 종이 상자 및 종이용기 제조업","골판지원지,지관원지,라이나원지 제조",1996-07-03,12월,이영덕,경기도
2219, 유니온,"시멘트, 석회, 플라스터 및 그 제품 제조업","백시멘트,타일시멘트,알루미나시멘트,용융알루미나,급결제,필터프레스,유니필터제조,도매",1996-07-03,12월,이건영..,서울특별시
2220, 키다리스튜디오,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","만화, 소설 등 콘텐츠 제작 및 유통, 판매, 컴퓨터 프로그래밍, 시스템 통합 및 관리업",1996-07-03,12월,김영훈..,서울특별시
2221, 한국제지,"펄프, 종이 및 판지 제조업","백판지,마니라판지,지류,하수처리기계 제조/상하수도설비공사,수질오염방지시설공사",1996-07-03,12월,안재호,울산광역시
2222, 한섬,봉제의복 제조업,"여성의류,금속 액세서리,신발,가방,선글라스 제조,판매",1996-07-03,12월,김민덕,서울특별시
2223, 현대엘리베이터,일반 목적용 기계 제조업,"엘리베이터,에스컬레이터,공항,공정,크린룸,병원 물류시스템,수,배송센터,고속소팅시스템,주차설비 제조,판매,보수",1996-07-03,12월,조재천,충청북도
2224, 환인제약,의약품 제조업,"의약품(신경정신질환치료제,소화기관용약제,연고) 제조,도매",1996-07-03,12월,이광식..,서울특별시
2225, 삼보판지,"펄프, 종이 및 판지 제조업","골판지,골판지상자",1996-05-29,12월,류진호,경기도
2226, 삼목에스폼,"구조용 금속제품, 탱크 및 증기발생기 제조업","갱폼,알루미늄폼,특수폼,알루미늄압출재",1996-05-03,12월,엄석호,경기도
2227, 에이스침대,가구 제조업,침대,1996-05-03,12월,안성호,경기도
2228, 원익큐브,기타 전문 도매업,"MMA,BAM,PC,PP,목재,실란트,디지털인쇄기",1996-04-26,12월,문경수,경기도
2229, 계룡건설산업,토목 건설업,"건축공사,주택공사,토목공사,포장공사,전기공사",1996-01-30,12월,오태식..,대전광역시
2230, 서원,금속 주조업,"비철금속(황동 빌레트,인코트) 제조,재생원료생산",1996-01-30,12월,조시영..,경기도
2231, 에스원,"경비, 경호 및 탐정업","부가통신 서비스(경비),안전관리용역,CCTV카메라",1996-01-30,12월,남궁범..,서울특별시
2232, 태경산업,기초 화학물질 제조업,"제강용 정련제(프락스),카바이드,중질탈산칼슘 제조,판매/고속도로휴게소 운영",1996-01-30,12월,김해련..,서울특별시
2233, 리드코프,기타 전문 도매업,화공약품운반,1996-01-19,12월,이재중,서울특별시
2234, 유니슨,일반 목적용 기계 제조업,"풍력발전기, 풍력타워",1996-01-10,12월,박원서,경상남도
2235, 아난티,일반 및 생활 숙박시설 운영업,리조트 운영 및 분양,1996-01-06,12월,이만규,충청북도
2236, 광진실업,1차 철강 제조업,마봉,1996-01-03,12월,허유석..,부산광역시
2237, 인터엠,영상 및 음향기기 제조업,음향기기,1996-01-03,09월,조남용,경기도
2238, 신대양제지,"골판지, 종이 상자 및 종이용기 제조업","골판지용 골심지,라이너지 제조,수출입",1995-12-21,12월,권혁홍..,경기도
2239, 와이투솔루션,반도체 제조업,"혼성직접회로,통신기기 제조/화공약품,케이블 도매",1995-12-21,12월,강석환,경기도
2240, 남해화학,"비료, 농약 및 살균, 살충제 제조업","비료(요소,복합비료),공업제품원료 제조,도매",1995-11-10,12월,김창수,서울특별시
2241, 동원금속,자동차 신품 부품 제조업,"자동차부품(도어후레임,머플러,임팩트빔),강관 제조,판매",1995-11-10,03월,이은우..,경상북도
2242, 성안머티리얼스,직물직조 및 직물제품 제조업,"제직,염색,폴리에스터직물,자수직물봉제 제조,판매/임대료,관리비 수입",1995-11-10,12월,성동훈,대구광역시
2243, 성우하이텍,자동차 신품 부품 제조업,자동차범퍼,1995-11-04,12월,이명근..,부산광역시
2244, 대신정보통신,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","디지털서비스, SI서비스, 산업용 PDA",1995-10-06,03월,이재원..,광주광역시
2245, 서부T&D,일반 및 생활 숙박시설 운영업,석유류판매,1995-10-06,12월,승만호,서울특별시
2246, HMM,해상 운송업,"정기,부정기,전용선,콘테이너선,자동차선,LNG선 해운",1995-10-05,12월,김경배,서울특별시
2247, 경인양행,기초 화학물질 제조업,"반응성염료,직접염료,산성염료,삼원색원료 제조,수출입",1995-10-05,12월,김흥준..,인천광역시
2248, 풀무원,기타 식품 제조업,"두부류,생면류,나물류,냉동류,조미류,김치류,묵류,녹즙,과채음료,건강보조식품 판매,제조,생식품 수출",1995-10-05,12월,이효율,충청북도
2249, 서울도시가스,연료용 가스 제조 및 배관공급업,"도시가스공급,가스공급설비공사",1995-08-18,12월,공동대..,서울특별시
2250, 이구산업,1차 비철금속 제조업,"동판.조,황동판.조,인청동판.조 제조,임가공/부동산 임대",1995-08-18,12월,안월환..,경기도
2251, 동신건설,토목 건설업,토목,1995-08-07,12월,김근한..,경상북도
2252, 동화기업,나무제품 제조업,"PB, MDF, 표면재,온돌마루, 창호, 도어 등",1995-08-07,12월,채광병,인천광역시
2253, 에넥스,가구 제조업,"씽크상판,주방기기,목재케비넷,유해가스저감장치시설 제조,판매",1995-07-08,12월,박진규,서울특별시
2254, 에이프로젠,기타 금속 가공제품 제조업,"단열장치,철구조물,가열로,특수단열재(금속표면경화육성,원자로용) 제조/단열공사/부동산 임대",1995-07-08,12월,김재섭,경기도
2255, 제이준코스메틱,기타 화학제품 제조업,화장품 제조 판매,1995-07-08,12월,고병철,서울특별시
2256, 한국카본,"구조용 금속제품, 탱크 및 증기발생기 제조업","탄소섬유(카본프리프레그(낚시대,테니스라켓,골프 Shaft,스포츠레저용품)),합성수지,글라스페이퍼,LNG선박용 단열판넬 제조,도매",1995-07-08,12월,조문수..,경상남도
2257, 신라에스지,음·식료품 및 담배 도매업,수산물도매,1995-07-07,12월,권기서,서울특별시
2258, 케이씨피드,동물용 사료 및 조제식품 제조업,사료,1995-07-07,12월,정한식..,경상북도
2259, 한탑,"곡물가공품, 전분 및 전분제품 제조업","소맥분(밀가루),배합사료",1995-07-07,12월,하상경,부산광역시
2260, 한국선재,1차 철강 제조업,철강선재류,1995-06-19,12월,대표이..,부산광역시
2261, DH오토웨어,영상 및 음향기기 제조업,카멀티미디어 및 TFT-LCD 부품제조..,1995-05-22,12월,김진우..,서울특별시
2262, 시노펙스,전자부품 제조업,"전자부품, 필터",1995-04-20,12월,손경익,경상북도
2263, PN풍년,생활용품 도매업,압력솥,1995-01-04,12월,유재원,경기도
2264, 삼천리자전거,생활용품 도매업,자전거,1995-01-04,12월,신동호,서울특별시
2265, 메디앙스,상품 종합 도매업,"누크, 비비생활용품, 비앙또마망, 지에닉, 닥터 아토피스",1995-01-03,12월,박수찬,서울특별시
2266, KBI메탈,1차 비철금속 제조업,"동ROD, 모터코어",1994-12-29,12월,김병제..,대구광역시
2267, 경창산업,자동차 신품 부품 제조업,"각종 케이블, 개폐랫치, 리저브탱크, 밴드류, 페달류, 오토트랜스미션부품, 시트용 단품",1994-12-29,12월,손일호,대구광역시
